COD_MUNIC7_tbProjPopTCU;COD_REG;COD_UF_tbProjPopTCU;COD_MUNIC_tbProjPopTCU;POPULACAO_ESTIMADA _tbProjPopTCU;AREA_MUN;DENSIDADE_POP;capital_tbMunLatLong;latitude_tbMunLatLong;longitude_tbMunLatLong;CENTRAL_DE_ABASTECIMENTO;CENTRAL_DE_GESTAO_EM_SAUDE;CENTRAL_DE_NOTIFICACAO_CAPTACAO_E_DISTRIB_DE_ORGAOS_ESTADUAL;CENTRAL_DE_REGULACAO_DE_SERVICOS_DE_SAUDE;CENTRAL_DE_REGULACAO_DO_ACESSO;CENTRAL_DE_REGULACAO_MEDICA_DAS_URGENCIAS;CENTRO_DE_APOIO_A_SAUDE_DA_FAMILIA;CENTRO_DE_ATENCAO_HEMOTERAPIA_E_OU_HEMATOLOGICA;CENTRO_DE_ATENCAO_PSICOSSOCIAL;CENTRO_DE_IMUNIZACAO;CENTRO_DE_PARTO_NORMAL_-_ISOLADO;CENTRO_DE_SAUDE_UNIDADE_BASICA;CLINICA_CENTRO_DE_ESPECIALIDADE;CONSULTORIO_ISOLADO;COOPERATIVA_OU_EMPRESA_DE_CESSAO_DE_TRABALHADORES_NA_SAUDE;FARMACIA;HOSPITAL_ESPECIALIZADO;HOSPITAL_GERAL;HOSPITAL_DIA_-_ISOLADO;LABORATORIO_CENTRAL_DE_SAUDE_PUBLICA_LACEN;LABORATORIO_DE_SAUDE_PUBLICA;OFICINA_ORTOPEDICA;POLICLINICA;POLO_ACADEMIA_DA_SAUDE;POLO_DE_PREVENCAO_DE_DOENCAS_E_AGRAVOS_E_PROMOCAO_DA_SAUDE;POSTO_DE_SAUDE;PRONTO_ATENDIMENTO;PRONTO_SOCORRO_ESPECIALIZADO;PRONTO_SOCORRO_GERAL;SERVICO_DE_ATENCAO_DOMICILIAR_ISOLADO_HOMECARE;TELESSAUDE;UNIDADE_DE_APOIO_DIAGNOSE_E_TERAPIA_ISOLADO;UNIDADE_DE_ATENCAO_A_SAUDE_INDIGENA;UNIDADE_DE_ATENCAO_EM_REGIME_RESIDENCIAL;UNIDADE_DE_VIGILANCIA_EM_SAUDE;UNIDADE_MISTA;UNIDADE_MOVEL_DE_NIVEL_PREHOSPITALAR_NA_AREA_DE_URGENCIA;UNIDADE_MOVEL_FLUVIAL;UNIDADE_MOVEL_TERRESTRE;QT_UNIDADES_BASICAS;QT_EXIST_LEITOS_rlEstabComplementar
1301100;1;13;1100;37869;6096.21;6.211892306859507;0;-3.7680300000000004;-60.369;0;1;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1;15;20.0
1301159;1;13;1159;30225;2627.474;11.503443992214574;0;-3.3139999999999996;-59.5557;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;0;0;0;0;0;0;0;0;0;0;0;1;0;21;0.0
1301209;1;13;1209;85097;57970.768;1.4679294916361985;0;-4.094119999999998;-63.1441;0;1;0;0;0;0;0;0;1;0;0;14;2;1;0;0;0;1;0;0;1;0;5;0;0;0;0;0;0;0;1;0;1;0;2;0;1;1;0;32;108.0
1301308;1;13;1308;28637;18700.713;1.5313319871814512;0;-3.8305300000000004;-62.0658;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;1;0;13;47.0
1301407;1;13;1407;35273;14966.244;2.356837159677472;0;-6.65677;-69.8662;0;1;0;0;0;0;0;0;1;0;0;4;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;13;80.0
1301506;1;13;1506;20033;7505.807;2.6690001488181085;0;-7.437889999999999;-70.0281;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;7;24.0
1301605;1;13;1605;17609;12155.427;1.4486533463612592;0;-2.52342;-66.0942;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;3;1;2;1;0;12;60.0
1301654;1;13;1654;16678;7583.72;2.1991845690505447;0;-7.53797;-72.5907;0;1;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;1;0;0;1;0;15;21.0
1301704;1;13;1704;55080;33111.143;1.6634883308015072;0;-7.511710000000001;-63.0327;0;1;0;0;1;0;0;0;1;0;0;12;3;16;0;7;0;1;0;0;1;0;5;0;0;0;0;0;0;0;0;2;4;0;1;0;0;1;0;56;40.0
1301803;1;13;1803;29689;12109.777;2.4516553855616;0;-7.047910000000001;-71.6934;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;11;26.0
1301852;1;13;1852;48296;2216.817;21.786191643243445;0;-3.2747900000000003;-60.19;0;1;0;0;0;0;0;0;1;0;0;20;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;1;0;32;32.0
1301902;1;13;1902;101337;8891.905999999999;11.39654422797542;0;-3.13861;-58.4449;0;1;0;0;1;0;0;0;1;0;0;16;5;7;1;0;0;1;0;0;1;0;6;0;0;0;1;0;0;0;0;3;1;0;1;0;2;0;0;48;108.0
1301951;1;13;1951;7851;25260.429;0.3108023224783712;0;-6.43852;-68.2437;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;0;8;15.0
1302009;1;13;2009;9148;4335.075;2.1102287734352925;0;-2.7408099999999997;-58.0293;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;9;20.0
1302108;1;13;2108;2755;55827.207;0.049348698386433694;0;-1.88237;-66.9291;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;10;20.0
1302207;1;13;2207;14712;19442.548;0.7566909440058989;0;-3.4843800000000003;-66.0718;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;20.0
1302306;1;13;2306;14317;69457.415;0.20612630055408773;0;-2.75814;-66.7595;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;1;0;2;0;0;11;20.0
1302405;1;13;2405;46069;68262.696;0.6748781208407005;0;-7.2641300000000015;-64.7948;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;1;0;27;60.0
1302504;1;13;2504;97377;7336.5790000000015;13.272807394290991;0;-3.29066;-60.6216;0;1;0;0;1;0;0;0;2;0;0;15;1;5;0;2;0;1;0;0;1;0;3;1;0;4;0;0;0;0;0;1;0;0;0;0;2;1;0;41;81.0
1302553;1;13;2553;32105;3973.259;8.080268615763531;0;-3.44078;-60.4612;0;1;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;11;20.0
1302603;1;13;2603;2182763;11401.092;191.45209950064438;1;-3.1186599999999998;-60.0212;3;8;2;0;2;4;0;1;4;0;0;229;305;718;53;4;23;28;4;0;2;0;69;0;2;20;13;0;0;8;1;125;3;0;4;0;105;11;19;1770;5140.0
1302702;1;13;2702;55751;48315.02099999999;1.1539061527055945;0;-5.80462;-61.2895;0;1;0;0;0;0;0;0;1;0;0;7;1;1;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;21;60.0
1302801;1;13;2801;18224;16830.827;1.0827750769466051;0;-1.85313;-65.57300000000001;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;2;0;0;0;0;13;20.0
1302900;1;13;2900;63905;39991.066;1.5979819092594332;0;-3.39289;-57.7067;0;1;0;0;1;0;0;0;1;0;0;9;4;1;0;2;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;1;5;0;1;1;0;2;0;34;90.0
1303007;1;13;3007;21173;14107.04;1.5008818292143495;0;-2.2079299999999997;-56.7112;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;1;3;0;1;0;0;1;1;22;20.0
1303106;1;13;3106;37378;5578.132;6.700809518311867;0;-3.9003699999999997;-59.093999999999994;0;1;0;0;0;0;0;0;1;0;0;7;0;0;0;1;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;3;1;0;2;0;0;0;0;22;31.0
1303205;1;13;3205;19454;37776.77;0.5149725611797938;0;-2.63637;-60.9434;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;12;22.0
1303304;1;13;3304;25644;41179.656;0.6227346823878276;0;-5.12593;-60.3732;0;1;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;11;31.0
1303403;1;13;3403;114273;5956.047;19.18604739015659;0;-2.63741;-56.729;0;1;0;0;1;0;0;1;1;0;0;16;3;10;0;1;0;2;0;0;0;0;4;0;0;0;0;0;0;0;1;11;3;0;3;0;0;1;1;60;152.0
1303502;1;13;3502;19426;41624.668;0.4666944130341172;0;-7.71311;-66.992;0;1;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;11;27.0
1303536;1;13;3536;36279;25459.099;1.4249915128575446;0;-2.02981;-60.0234;0;1;0;0;0;0;0;0;0;0;0;15;1;10;0;1;0;1;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;0;1;0;2;0;0;41;31.0
1303569;1;13;3569;33347;5815.6219999999985;5.734038422717296;0;-2.7045;-59.6858;0;1;0;0;0;0;1;0;2;0;0;9;1;3;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;24;31.0
1303601;1;13;3601;25156;62800.07900000001;0.4005727445024392;0;-0.41082399999999997;-65.0092;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;1;0;0;0;1;31;20.0
1303700;1;13;3700;21602;12366.143;1.7468664239124518;0;-3.09544;-67.9463;0;1;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;2;1;0;20;53.0
1303809;1;13;3809;45564;109181.24;0.4173244414516633;0;-0.11909000000000006;-67.084;0;1;0;0;0;0;0;0;1;0;0;4;2;3;0;1;0;1;0;0;0;0;0;0;1;7;0;0;0;0;1;1;26;0;2;2;0;0;0;53;91.0
1303908;1;13;3908;39299;19658.502;1.9990841621604736;0;-3.47292;-68.9646;0;2;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4;0;2;0;2;1;0;21;22.0
1303957;1;13;3957;14020;10647.463;1.3167455947017614;0;-2.55915;-57.8731;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;8;20.0
1304005;1;13;4005;9171;3723.382;2.4630832936292864;0;-2.8174799999999998;-58.24800000000001;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;13;21.0
1304062;1;13;4062;65844;3266.062;20.160058198527764;0;-4.2416;-69.9383;0;1;0;0;1;1;0;0;0;0;0;7;6;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;6;0;1;0;2;1;0;33;64.0
1304104;1;13;4104;17156;84946.166;0.20196320573196916;0;-5.62085;-63.1808;0;1;0;0;0;0;1;0;1;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;1;0;0;1;0;19;35.0
1304203;1;13;4203;59849;23692.223;2.526103185842882;0;-3.3682199999999995;-64.7193;0;1;0;0;2;0;0;0;1;0;1;9;5;14;0;3;1;1;0;1;0;0;1;0;0;4;0;0;0;0;1;3;3;0;1;0;0;1;1;54;99.0
1304237;1;13;4237;18755;6446.894;2.9091528416629773;0;-2.8658200000000003;-67.7919;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;2;1;0;12;33.0
1304260;1;13;4260;13540;10274.677;1.317802983003748;0;-2.99609;-65.1133;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;21.0
1304302;1;13;4302;16256;27901.962000000003;0.5826113590148247;0;-2.52936;-57.7538;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;11;40.0
1304401;1;13;4401;23065;2886.494;7.9906627209341154;0;-3.1284099999999997;-58.1496;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;1;0;11;32.0
1400027;1;14;27;12796;28472.31;0.4494191022786701;0;3.64571;-61.3692;0;1;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;29;0;2;0;1;0;1;48;0.0
1400050;1;14;50;15510;25753.487;0.6022485421100451;0;2.98858;-61.3072;0;1;1;0;0;0;0;0;1;0;0;5;1;0;0;1;0;1;0;0;0;0;0;1;0;5;0;0;0;0;0;0;30;0;1;1;2;0;0;51;31.0
1400100;1;14;100;399213;5687.036999999998;70.19701120284606;1;2.82384;-60.6753;1;2;1;0;1;2;0;1;3;0;0;47;121;170;1;2;2;5;0;1;3;0;0;3;1;2;1;0;0;0;1;22;21;0;6;0;8;0;5;433;993.0
1400159;1;14;159;12409;8095.4209999999985;1.5328418373794273;0;3.3616099999999998;-59.8333;0;1;0;0;0;0;0;0;1;0;0;6;0;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;15;0;3;0;1;0;0;32;15.0
1400175;1;14;175;18335;7664.831;2.3920944897545686;0;2.60994;-60.6058;0;1;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;6;0;2;0;1;0;1;35;0.0
1400209;1;14;209;21926;47380.375;0.4627654382220487;0;1.8276599999999998;-61.1304;0;1;0;0;1;0;0;0;1;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;3;0;2;1;1;0;1;33;24.0
1400233;1;14;233;10169;12065.896;0.8427886333513896;0;0.8842030000000001;-59.6959;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;10;16.0
1400282;1;14;282;11950;14351.133;0.8326868686953148;0;2.18305;-61.0415;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;3;0;1;1;1;0;0;13;1.0
1400308;1;14;308;17853;12351.341;1.4454300954042156;0;2.43998;-60.9096;0;1;0;0;0;0;0;0;1;0;0;5;2;0;0;1;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;2;0;3;0;1;0;0;23;23.0
1400407;1;14;407;11290;6966.811;1.6205405888002418;0;3.8853;-59.6204;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;86;0;1;1;1;0;1;102;21.0
1400456;1;14;456;17401;8028.483;2.1674082139801505;0;4.4799;-61.1477;0;1;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;1;0;0;0;0;0;1;0;6;0;0;0;0;0;0;62;0;3;0;1;0;0;79;16.0
1400472;1;14;472;30163;33579.739;0.8982499834200617;0;0.9399559999999999;-60.4389;0;1;0;0;0;0;0;0;1;0;0;12;4;0;0;0;0;1;0;0;1;0;0;6;0;0;0;0;0;0;0;2;0;0;3;1;1;1;1;35;38.0
1400506;1;14;506;8201;4284.505;1.9141067637918496;0;0.951659;-59.9133;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;1;1;0;1;12;16.0
1400605;1;14;605;7986;1526.898;5.230211841262482;0;1.01019;-60.0419;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;3;0;2;0;0;15;18.0
1400704;1;14;704;10559;8065.564;1.309145894819011;0;4.60314;-60.1815;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;1;0;0;0;0;4;0;0;0;0;0;0;77;0;2;0;1;0;0;93;0.0
1500107;1;15;107;157698;1610.651;97.90947883805988;0;-1.72183;-48.8788;0;1;0;0;1;0;0;1;2;0;0;20;11;23;0;1;0;5;1;0;1;0;3;1;1;29;1;0;0;0;1;12;0;0;3;0;1;2;2;123;293.0
1500131;1;15;131;7434;614.131;12.104909213180902;0;-4.95333;-48.3933;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;22.0
1500206;1;15;206;55591;4343.55;12.798517341805663;0;-1.95383;-48.1985;0;1;0;0;0;1;0;0;0;0;0;7;2;0;0;0;0;1;0;0;1;0;0;0;0;11;1;0;0;0;0;1;0;0;1;0;1;0;1;29;33.0
1500305;1;15;305;39218;8338.438;4.703278959440605;0;-0.154874;-50.3861;0;1;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;1;1;0;0;0;18;30.0
1500347;1;15;347;27430;7113.955;3.855801730542293;0;-6.79053;-50.4791;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;2;0;0;1;0;1;0;0;19;40.0
1500404;1;15;404;56789;23645.452;2.4016880709237447;0;-1.94623;-54.7384;0;1;0;0;0;0;0;0;1;0;0;2;3;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;1;0;1;2;2;23;100.0
1500503;1;15;503;34109;72954.798;0.4675360762427168;0;-1.52904;-52.5788;0;1;0;0;0;0;0;0;0;0;0;6;2;2;0;0;0;2;0;0;0;0;0;0;0;10;0;0;0;0;0;2;0;0;0;1;0;0;0;26;94.0
1500602;1;15;602;114594;159533.328;0.7183075877411647;0;-3.20407;-52.21;0;3;0;0;2;1;4;0;2;0;0;23;34;23;1;2;0;5;0;0;0;0;3;1;0;17;1;1;0;0;0;11;26;0;2;0;1;0;2;165;371.0
1500701;1;15;701;29277;6913.64;4.234672328903443;0;-0.9968110000000001;-49.9354;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;2;0;0;1;0;0;0;0;14;21.0
1500800;1;15;800;530598;190.451;2786.0079495513282;0;-1.36391;-48.3743;2;1;0;0;7;0;0;0;2;0;0;65;51;62;0;1;2;13;0;3;0;0;6;1;0;5;4;1;3;1;0;43;0;0;1;0;4;0;2;280;1371.0
1500859;1;15;859;27890;11895.296;2.344624295183575;0;-3.46985;-51.2003;0;1;0;0;1;0;1;0;1;0;0;6;1;0;1;1;0;1;0;0;0;0;0;1;0;7;0;0;0;0;1;0;6;0;2;0;1;0;0;32;36.0
1500909;1;15;909;45998;1085.843;42.361556873323295;0;-1.0510899999999999;-46.6147;0;1;0;0;1;0;2;0;0;0;0;0;5;0;0;1;0;1;0;0;0;0;0;1;0;22;0;0;0;0;0;0;0;0;1;0;1;0;0;36;74.0
1500958;1;15;958;31338;1811.84;17.296229247615685;0;-2.14898;-47.5677;0;1;0;0;1;0;0;0;1;0;0;6;1;0;0;1;0;1;0;0;1;0;0;2;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;23;58.0
1501006;1;15;1006;16388;17074.052;0.95981902831267;0;-3.6084099999999997;-55.3199;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;1;12;15.0
1501105;1;15;1105;30673;4397.321;6.975383420951076;0;-1.90057;-50.1987;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;10;16.0
1501204;1;15;1204;47446;3759.834;12.619174144390414;0;-2.7902099999999996;-49.6694;0;1;0;0;1;0;1;0;1;0;0;8;2;0;0;1;0;1;0;0;1;0;0;1;0;7;0;0;0;0;0;1;0;0;2;0;1;0;0;29;31.0
1501253;1;15;1253;3286;2956.649000000001;1.1113933375250156;0;-7.34779;-50.3959;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;1;1;0;1;0;1;0;0;14;11.0
1501303;1;15;1303;124680;1310.34;95.15087687165165;0;-1.51187;-48.6195;0;2;0;0;1;0;3;0;2;0;0;30;6;39;0;1;1;3;0;0;1;0;7;1;0;9;1;0;0;0;0;1;0;0;2;0;1;0;1;112;175.0
1501402;1;15;1402;1492745;1059.458;1408.9704358266206;1;-1.4554;-48.4898;0;4;1;0;2;1;0;2;9;0;0;90;547;1424;11;26;28;23;8;0;1;0;56;0;2;5;4;0;1;2;1;131;1;0;4;0;27;2;18;2431;5724.0
1501451;1;15;1451;17732;4398.418;4.0314494893391215;0;-2.6360900000000003;-54.9374;0;1;0;0;0;1;1;0;0;0;0;9;0;0;0;0;0;1;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;19;21.0
1501501;1;15;1501;62737;187.826;334.0165898224953;0;-1.3618299999999999;-48.2434;0;1;0;0;1;1;0;0;1;0;0;17;2;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;3;0;0;1;0;1;0;0;34;185.0
1501576;1;15;1576;16981;2816.616;6.028865844687385;0;-5.0424;-48.6047;0;1;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4;0;2;0;1;0;0;17;31.0
1501600;1;15;1600;16286;586.736;27.756946906274713;0;-1.36745;-47.3066;0;1;0;0;1;0;1;0;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;0;0;1;0;0;0;0;17;0.0
1501709;1;15;1709;127686;2098.144;60.85664282337152;0;-1.06126;-46.7826;0;1;0;1;0;0;4;1;2;0;0;34;10;11;0;2;0;3;0;0;1;0;0;2;1;4;0;0;0;0;0;3;0;0;1;0;2;0;0;83;407.0
1501725;1;15;1725;15086;6362.575;2.371052600558736;0;-3.2979199999999995;-52.534;0;1;0;0;1;0;1;0;1;0;0;7;2;0;0;1;0;3;0;0;1;0;0;1;0;4;1;0;0;0;0;2;0;0;1;0;1;0;0;28;133.0
1501758;1;15;1758;7380;1288.477;5.727692461720312;0;-5.69822;-48.4103;0;1;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;1;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;14;25.0
1501782;1;15;1782;66046;3941.911;16.754817650626816;0;-3.7719099999999997;-49.5735;0;1;0;0;1;0;0;0;1;0;0;8;4;0;0;0;0;1;0;0;0;0;1;0;0;12;1;0;0;0;0;3;0;0;1;1;2;0;0;37;59.0
1501808;1;15;1808;102701;9566.572;10.735402399103881;0;-1.6803599999999999;-50.4791;0;2;0;0;1;0;1;0;1;0;0;15;1;5;0;1;0;2;0;0;0;0;0;1;0;22;1;0;0;0;0;5;0;0;1;0;1;2;0;62;177.0
1501907;1;15;1907;29132;1005.168;28.982219887620772;0;-1.51762;-48.0381;0;1;0;0;1;0;0;0;1;0;0;8;2;0;0;1;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;1;0;0;1;0;2;0;1;25;43.0
1501956;1;15;1956;33900;2419.6;14.010580261200197;0;-1.75974;-46.5459;0;1;0;0;1;0;1;0;1;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;1;0;1;0;1;21;0.0
1502004;1;15;2004;23767;3100.261;7.666128754966113;0;-1.01226;-48.9503;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;1;1;0;0;1;17;20.0
1502103;1;15;2103;137890;3081.367;44.74961924366685;0;-2.24295;-49.4979;1;2;0;0;1;0;2;0;1;0;0;21;6;13;0;16;0;2;0;0;0;0;3;0;0;6;0;0;0;0;1;7;0;0;4;0;0;1;0;87;187.0
1502152;1;15;2152;37085;3146.407;11.786459920792193;0;-6.49659;-49.8776;0;1;0;0;1;0;1;0;1;0;0;8;48;11;0;1;0;2;0;0;0;0;3;3;0;2;0;0;0;0;0;8;0;0;1;0;1;0;0;92;74.0
1502202;1;15;2202;69027;614.693;112.29508063374728;0;-1.20529;-47.1778;0;2;0;0;2;1;0;1;1;0;0;23;20;16;0;2;0;7;0;0;0;0;1;1;0;2;1;0;0;0;0;10;0;0;1;0;3;0;1;95;534.0
1502301;1;15;2301;54303;2899.553;18.72805911807785;0;-1.74785;-47.0629;0;1;0;0;1;0;1;0;1;0;0;15;2;2;0;2;0;2;0;0;0;0;0;1;0;6;1;0;0;0;0;6;1;0;2;0;1;0;0;45;147.0
1502400;1;15;2400;200793;1030.261;194.8952741101527;0;-1.29797;-47.9167;0;2;0;0;1;0;8;1;1;0;1;42;37;54;1;3;1;3;3;0;0;0;8;2;0;14;2;0;0;2;0;15;0;0;1;0;3;0;1;206;441.0
1502509;1;15;2509;23717;12534.995;1.8920629804798488;0;-0.164154;-49.986999999999995;0;1;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;2;0;0;0;0;25;9.0
1502608;1;15;2608;12085;384.069;31.46570017366671;0;-0.936423;-48.2803;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;1;0;0;0;14;8.0
1502707;1;15;2707;47864;5829.482;8.21067806710785;0;-8.26136;-49.2689;0;3;0;0;1;1;2;0;1;0;0;13;7;13;0;2;0;3;0;1;0;0;1;0;0;4;0;0;0;0;0;7;0;0;1;0;4;0;3;67;213.0
1502756;1;15;2756;33318;690.947;48.22077525483141;0;-1.9923799999999998;-47.9422;0;1;0;0;1;0;0;0;0;0;0;2;2;1;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;16;25.0
